Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
2,2,1,361,2.017033339,4.209515015,0,0,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
1,2,2,289,2.139879086,4.419955748,1,0,5,1,5,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
4,0,1,361,1.662757832,3.380211242,1,0,4,0,4.477121255,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0
0,2,3,441,2,4.255272505,1,0,5.477121255,1,5.602059991,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
3,0,2,441,2.079181246,4.322628579,1,0,4.301029996,0,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1
3,0,2,324,2.158362492,4.670245853,1,0,4,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
3,1,1,400,1.991226076,3.958085849,1,0,5,0,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
1,4,0,400,1.954242509,4.505149978,1,0,5,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
1,2,2,441,1.924279286,3.903089987,0,0,4.698970004,0,5,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1
1,1,3,324,2.255272505,4.602059991,1,0,5.176091259,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
0,1,4,324,2.176091259,3.939519253,1,0,5,1,5.079181246,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
2,0,3,225,2.158362492,4.255272505,1,0,4.698970004,1,5,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
3,1,1,441,2,4.204119983,1,0,4.84509804,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1
3,0,2,441,2.017033339,3.301029996,1,1,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
2,1,2,576,2.120573931,3.477121255,1,1,4.301029996,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
1,3,1,225,2.158362492,4.146128036,1,0,4,0,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
3,1,1,441,1.982271233,3.707570176,1,0,4.602059991,1,4.602059991,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
5,0,0,484,2.008600172,3.903089987,1,0,5,1,5,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
2,2,1,256,2.033423755,4.414973348,1,0,4.77815125,1,5,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
1,1,3,196,2.334453751,4.414973348,0,0,5,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,1,2,441,1.748188027,3.591064607,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
4,1,0,484,1.857332496,0.301029996,1,0,4.477121255,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
3,0,2,169,2.176091259,4.301029996,1,0,4.84509804,1,5,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1,2,2,256,2.334453751,4.507855872,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
3,0,2,441,2.033423755,4.342422681,1,0,5.176091259,1,5.301029996,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
2,1,2,529,1.954242509,3,1,1,5.176091259,1,5.477121255,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
1,1,3,361,2.240549248,4.447158031,1,0,5,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
3,1,1,625,2.056904851,3.079181246,1,1,5.301029996,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1
3,0,2,289,2.158362492,4.477121255,1,0,5.176091259,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
5,0,0,441,2.120573931,2.77815125,1,0,4.477121255,1,4.477121255,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
2,1,2,361,2.056904851,3.357934847,1,0,3.698970004,1,4,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
1,3,1,256,2.198657087,3.499687083,1,0,4.176091259,1,4.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
3,0,2,529,1.857332496,2.77815125,1,0,4,1,4,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
3,1,1,529,1.913813852,3.10720997,1,1,5.176091259,1,5.477121255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1
1,1,3,400,2.193124598,4.400019635,1,1,5.84509804,1,5.84509804,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
1,1,3,324,2.120573931,4.256717746,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
2,3,0,324,2.100370545,4.381656483,1,0,5.301029996,1,5.477121255,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1
1,0,4,324,1.954242509,3.858537198,0,1,5.698970004,1,5.84509804,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
1,2,2,289,2.122543524,4.081347308,1,0,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
2,1,2,400,1.982271233,4.005180513,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
1,1,3,361,2.017033339,4.148602655,1,0,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1
0,1,4,289,2.195899652,4.381656483,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
0,3,2,225,2.34752516,4.69966432,1,0,4.698970004,1,5.301029996,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0,5,0,25,2.459392488,4.707570176,0,0,5.301029996,1,5.301029996,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
2,2,1,256,2.017033339,4.177247836,1,1,5,0,5.301029996,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
1,0,4,169,2.033423755,4.342422681,1,1,5.77815125,1,5.77815125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1,0,4,400,2.019531685,4.257198426,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,0,3,400,2,4.557507202,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1
3,0,2,441,1.892094603,4.006893708,1,0,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
1,1,3,289,2.158362492,4.255272505,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1,3,1,324,2.139879086,4.414973348,1,0,5,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
3,1,1,400,1.924279286,0.301029996,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1
2,1,2,289,1.982271233,4.269512944,1,0,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
4,1,0,484,1.662757832,0.301029996,1,0,4,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
0,1,4,361,2.160168293,4.415974411,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
1,0,4,256,2.103803721,4.302763708,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
5,0,0,529,2.120573931,0.301029996,1,1,4,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
2,1,2,441,1.954242509,4.322219295,1,0,5,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1
4,1,0,484,1.924279286,3,1,0,4,1,4,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
5,0,0,625,1.857332496,0.301029996,1,0,5.602059991,1,4.602059991,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
2,1,2,289,2.06069784,4.082066934,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
1,1,3,225,2.195899652,4.34321159,1,0,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
1,2,2,361,2.139879086,4.204119983,1,0,5,1,5.301029996,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
2,1,2,441,2.139879086,4.079181246,1,0,4.698970004,0,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1
1,3,1,400,1.982271233,4.155336037,1,0,4.698970004,1,4.77815125,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
0,1,4,289,2.161368002,4.41564098,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
3,1,1,441,2.079181246,4,1,0,4.698970004,1,5.301029996,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
1,2,2,361,2.225309282,4.155336037,1,0,5.301029996,1,5.602059991,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1
2,0,3,324,2.158362492,4.380211242,1,0,5,1,5.301029996,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4,1,0,484,1.963787827,3,1,1,6,1,6,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,0,2,324,2.100370545,4.447158031,1,0,4.698970004,1,5,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1
1,2,2,484,2.056904851,3.602059991,1,1,5,1,5.301029996,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
1,1,3,324,1.932473765,3.906335042,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,1,2,324,1.927370363,4.002597981,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3,0,2,361,1.806179974,4.06595298,1,1,5.176091259,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1
4,0,1,484,1.77815125,3.491361694,1,1,5.301029996,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4,0,1,441,2,3.477121255,1,1,5,1,5.176091259,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
1,0,4,225,2.079181246,4.080626487,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
2,3,0,361,2.008600172,3.602059991,1,0,4.477121255,1,4.698970004,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
4,0,1,529,2.033423755,4.322219295,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4,1,0,529,1.579783597,2.556302501,1,0,4.301029996,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
3,2,0,256,2.10720997,4.302763708,1,0,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
1,2,2,256,2.100370545,4.043755127,0,1,5.301029996,1,5.698970004,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
3,0,2,576,1.991226076,3.301029996,1,1,4.698970004,1,5,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
4,1,0,256,1.924279286,4.301029996,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
0,1,4,100,2.193124598,4.431363764,0,0,5,1,5,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,0,3,400,2.100370545,4,1,1,5,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
2,2,1,441,2.064457989,3.84509804,1,1,6,1,6,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,0,2,289,2.113943352,3.602059991,1,0,4,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1
4,0,1,441,2.079181246,3.643452676,1,0,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1
3,0,2,289,2.158362492,3.77815125,1,0,4.698970004,1,5.176091259,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0
4,0,1,400,2.056904851,4.127104798,1,1,5,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
4,0,1,484,2.079181246,4,1,0,4.77815125,0,5.176091259,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
0,1,4,256,1.77815125,4,0,0,4,1,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1
4,1,0,400,2.240549248,4.146128036,1,1,5.698970004,1,5.84509804,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4,0,1,484,2.033423755,3.602059991,1,0,4.84509804,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
0,1,4,400,1.924279286,4.008600172,0,0,5,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1
1,3,1,441,2.10720997,4.415140352,0,1,5.698970004,1,5.903089987,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
1,4,0,256,2.193124598,4.397940009,0,0,5.176091259,1,5.397940009,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
5,0,0,361,2.056904851,4.049218023,1,0,4.698970004,0,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
0,0,5,400,1.77815125,3.903089987,1,0,4.602059991,1,4.602059991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
2,2,1,361,2,4.62324929,1,1,5,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
2,1,2,289,2.334453751,4.477121255,0,0,4.84509804,1,5,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
4,0,1,529,2.120573931,3.204119983,1,1,4.477121255,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
1,2,2,361,2.008600172,3.77815125,1,0,4.698970004,0,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0
3,2,0,144,2.421603927,4.84509804,1,1,5.301029996,1,5.301029996,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
1,3,1,289,2.033423755,4.477121255,0,0,4.698970004,1,5,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
0,2,3,400,1.857332496,4,0,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1
2,2,1,441,2.079181246,4.113943352,1,1,5.477121255,1,5.698970004,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3,1,1,625,2.033423755,2.602059991,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1
1,2,2,361,2.033423755,4.146128036,1,1,4.903089987,1,5,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
1,0,4,324,2.079181246,4,0,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
2,1,2,256,2.225309282,4.204119983,1,0,4.698970004,1,5,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
4,0,1,529,1.963787827,2.301029996,1,1,4,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
0,5,0,400,2.033423755,4,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
0,1,4,361,2.079181246,4.079181246,1,1,4.77815125,1,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
3,0,2,225,2.158362492,3.505149978,1,1,4.301029996,1,4.477121255,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1,1,3,256,1.857332496,4,1,1,4.602059991,1,4.602059991,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
3,1,1,144,2.033423755,3.505149978,1,0,4,1,4.301029996,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
3,0,2,196,2.225309282,4.079181246,1,1,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
0,0,5,289,1.924279286,4,1,1,4.602059991,1,4.602059991,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
3,1,1,196,2.260071388,3.62324929,1,0,4.477121255,0,4,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
1,3,1,324,2.401400541,4.77815125,0,0,5,1,5.301029996,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0,2,3,361,1.982271233,4.079181246,0,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
2,3,0,484,1.991226076,3.845346137,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
2,1,2,400,2.079181246,4.021189299,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
0,3,2,441,2.57054294,5.033423755,1,1,5.77815125,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
3,1,1,289,1.954242509,4.146128036,0,1,5,0,5.176091259,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0
4,1,0,625,1.924279286,0.301029996,1,1,5,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
3,0,2,441,1.77815125,4.113943352,1,1,5.397940009,1,5.397940009,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
4,0,1,529,2.017033339,2.698970004,1,0,4.698970004,0,5,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
4,0,1,484,1.982271233,4,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1
3,0,2,196,2.033423755,4.204119983,1,1,5.477121255,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
4,0,1,529,1.681241237,0.301029996,1,0,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
3,2,0,484,1.892094603,4.008600172,1,1,5.477121255,0,5.698970004,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
4,0,1,256,1.982271233,4.255272505,1,0,4.77815125,1,5,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1,4,0,361,1.913813852,4.117271296,1,0,5.301029996,1,5.477121255,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
4,1,0,441,1.73239376,3.342422681,1,0,4,1,4.477121255,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
5,0,0,625,1.857332496,0.301029996,1,1,5.176091259,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
0,4,1,169,2.193124598,4.170261715,0,1,6.477121255,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
2,3,0,169,2.712649702,4.666517981,0,1,5.301029996,1,5.301029996,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
1,2,2,361,2.033423755,3.71432976,1,0,4.698970004,1,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
4,0,1,441,1.982271233,2.77815125,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
1,2,2,289,2.29666519,4.489395922,1,1,5.698970004,1,5.84509804,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
3,1,1,441,2.033423755,3.602059991,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
3,0,2,361,1.924279286,3.698970004,1,0,5,1,5.301029996,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
2,1,2,289,1.982271233,4.133538908,1,1,4.397940009,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1
4,0,1,484,2.033423755,4,1,0,5,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
