,index,date,movieCd,audiCnt,scrnCnt,showCnt
4686,6,20200413,20206021,632,5,5
4687,7,20200413,20167904,598,67,145
4688,8,20200413,20205902,509,164,214
4689,9,20200413,20176767,403,36,54
4690,0,20200414,20192399,2499,317,570
4691,1,20200414,20205262,1655,173,409
4692,2,20200414,20206402,1547,163,347
4693,3,20200414,20204107,1156,246,383
4694,4,20200414,20199842,1027,199,286
4695,5,20200414,20206446,690,127,231
4696,6,20200414,20167904,572,68,133
4697,7,20200414,20176767,443,36,55
4698,8,20200414,20205902,434,168,211
4699,9,20200414,20204741,414,3,3
4700,0,20200415,20206190,5168,338,839
4701,1,20200415,20206021,5048,162,469
4702,2,20200415,20192399,4854,276,497
4703,3,20200415,20167904,4574,247,425
4704,4,20200415,20205262,2657,144,358
4705,5,20200415,20206402,2417,146,336
4706,6,20200415,20204741,2364,184,308
4707,7,20200415,20196716,1754,136,179
4708,8,20200415,20190280,1675,74,130
4709,9,20200415,20161827,1603,259,360
4710,0,20200416,20206021,2755,163,406
4711,1,20200416,20206190,2326,319,656
4712,2,20200416,20167904,2101,232,373
4713,3,20200416,20192399,1597,244,371
4714,4,20200416,20204741,1208,174,284
4715,5,20200416,20196716,894,132,182
4716,6,20200416,20206402,838,126,239
4717,7,20200416,20205262,797,128,250
4718,8,20200416,20161827,789,200,263
4719,9,20200416,20206447,570,147,193
4720,0,20200417,20167904,2836,253,416
4721,1,20200417,20206190,2800,314,690
4722,2,20200417,20192399,2397,267,437
4723,3,20200417,20206021,2242,160,393
4724,4,20200417,20204741,1487,172,293
4725,5,20200417,20196716,1449,146,203
4726,6,20200417,20205262,1054,130,277
4727,7,20200417,20206402,1000,133,262
4728,8,20200417,20161827,882,217,279
4729,9,20200417,20206447,769,144,201
4730,0,20200418,20167904,5846,294,530
4731,1,20200418,20192399,5647,306,577
4732,2,20200418,20206190,5098,345,849
4733,3,20200418,20206021,4213,181,489
4734,4,20200418,20204741,2531,200,361
4735,5,20200418,20206402,2288,145,329
4736,6,20200418,20196716,2118,165,250
4737,7,20200418,20205262,2051,148,344
4738,8,20200418,20206447,1586,187,276
4739,9,20200418,20128274,1375,58,98
4740,0,20200419,20167904,6387,304,550
4741,1,20200419,20192399,6263,306,584
4742,2,20200419,20206190,5235,355,852
4743,3,20200419,20206021,3994,175,477
4744,4,20200419,20204741,2662,197,369
4745,5,20200419,20206402,2339,147,329
4746,6,20200419,20205262,2189,144,330
4747,7,20200419,20196716,1945,163,258
4748,8,20200419,20206447,1541,177,262
4749,9,20200419,20128274,1335,60,100
4750,0,20200420,20167904,2626,264,446
4751,1,20200420,20192399,2037,278,444
4752,2,20200420,20206190,1983,288,576
4753,3,20200420,20206021,1378,144,328
4754,4,20200420,20204741,1059,171,291
4755,5,20200420,20196716,978,148,209
4756,6,20200420,20206402,808,125,234
4757,7,20200420,20205262,682,122,222
4758,8,20200420,20206447,614,140,186
4759,9,20200420,20161827,585,176,217
4760,0,20200421,20167904,2601,264,453
4761,1,20200421,20192399,2186,272,461
4762,2,20200421,20206190,1704,280,550
4763,3,20200421,20205402,1226,2,4
4764,4,20200421,20206021,1153,147,329
4765,5,20200421,20204741,1046,165,282
4766,6,20200421,20206402,788,115,220
4767,7,20200421,20205262,728,113,224
4768,8,20200421,20196716,699,140,195
4769,9,20200421,20206447,685,146,191
4770,0,20200422,20167904,2928,298,529
4771,1,20200422,20192399,2409,284,504
4772,2,20200422,20206165,1578,180,269
4773,3,20200422,20206190,1446,257,459
4774,4,20200422,19888010,1028,77,131
4775,5,20200422,20204741,1028,141,241
4776,6,20200422,20206021,1025,142,287
4777,7,20200422,20139083,798,111,163
4778,8,20200422,20205262,733,123,214
4779,9,20200422,20206402,671,97,181
4780,0,20200423,20167904,2612,283,445
4781,1,20200423,20124721,2319,354,520
4782,2,20200423,20192399,1988,256,377
4783,3,20200423,20148493,1258,297,381
4784,4,20200423,20207722,1213,8,9
4785,5,20200423,20206865,1005,138,186
4786,6,20200423,20206165,966,169,224
4787,7,20200423,20206190,939,190,305
4788,8,20200423,19888010,867,79,128
4789,9,20200423,20207101,846,26,28
4790,0,20200424,20167904,3379,306,497
4791,1,20200424,20192399,2541,281,422
4792,2,20200424,20124721,1738,318,445
4793,3,20200424,20148493,1245,307,399
4794,4,20200424,20206865,1129,138,189
4795,5,20200424,19888010,975,89,140
4796,6,20200424,20206190,932,187,292
4797,7,20200424,20207101,862,24,27
4798,8,20200424,20207722,809,3,3
4799,9,20200424,20204741,760,104,159
4800,0,20200425,20167904,6936,376,659
4801,1,20200425,20192399,6790,347,600
4802,2,20200425,20124721,2891,382,577
4803,3,20200425,20148493,2239,365,505
4804,4,20200425,20206865,2128,157,239
4805,5,20200425,20196716,2076,156,224
4806,6,20200425,20206190,1972,241,417
4807,7,20200425,19888010,1741,92,154
4808,8,20200425,20206021,1302,122,225
4809,9,20200425,20204741,1293,109,188
4810,0,20200426,20192399,6313,345,605
4811,1,20200426,20167904,6213,387,679
4812,2,20200426,20124721,2406,350,507
4813,3,20200426,20196716,2333,154,231
4814,4,20200426,20206865,2194,169,241
4815,5,20200426,20148493,2183,344,488
4816,6,20200426,20206190,2021,237,420
4817,7,20200426,19888010,1446,91,152
4818,8,20200426,20204741,1373,113,197
4819,9,20200426,20190280,1256,72,124
4820,0,20200427,20207722,2826,22,22
4821,1,20200427,20167904,2453,319,537
4822,2,20200427,20192399,2289,314,485
4823,3,20200427,20206865,1022,136,201
4824,4,20200427,20124721,927,254,332
4825,5,20200427,20148493,884,270,340
4826,6,20200427,20206190,831,191,293
4827,7,20200427,19888010,681,86,135
4828,8,20200427,20196716,681,128,180
4829,9,20200427,20204741,505,99,146
4830,0,20200428,20207722,4919,28,28
4831,1,20200428,20167904,2907,343,557
4832,2,20200428,20192399,2773,326,497
4833,3,20200428,20206865,1207,142,212
4834,4,20200428,20148493,1115,291,387
4835,5,20200428,20124721,996,277,376
4836,6,20200428,20206190,925,202,312
4837,7,20200428,19888010,767,84,134
4838,8,20200428,20204741,676,101,160
4839,9,20200428,20196716,657,135,189
4840,0,20200429,20205402,9638,196,549
4841,1,20200429,20197397,8248,374,648
4842,2,20200429,20184889,6980,491,691
4843,3,20200429,20181685,6934,364,732
4844,4,20200429,20206441,6452,176,463
4845,5,20200429,20183782,6326,456,982
4846,6,20200429,20177478,4622,391,537
4847,7,20200429,20206982,3961,172,414
4848,8,20200429,20192399,3681,257,383
4849,9,20200429,20167904,2849,266,411
4850,0,20200430,20205402,15352,228,682
4851,1,20200430,20197397,11317,457,800
4852,2,20200430,20207722,10458,422,761
4853,3,20200430,20181685,9765,416,770
4854,4,20200430,20184889,8809,517,750
4855,5,20200430,20206441,7481,221,573
4856,6,20200430,20192399,7192,275,411
4857,7,20200430,20167904,5129,268,417
4858,8,20200430,20183782,4647,447,922
4859,9,20200430,20177478,4559,432,594
4860,0,20200501,20205402,8822,281,791
4861,1,20200501,20197397,7279,533,933
4862,2,20200501,20173226,6391,320,397
4863,3,20200501,20181685,6150,444,776
4864,4,20200501,20207722,5880,437,782
4865,5,20200501,20184889,5624,479,647
4866,6,20200501,20206441,4745,232,584
4867,7,20200501,20192399,4482,306,440
4868,8,20200501,20167904,3278,289,437
4869,9,20200501,20177478,2648,364,459
4870,0,20200502,20205402,10946,311,886
4871,1,20200502,20197397,7913,528,1021
4872,2,20200502,20181685,7115,460,803
4873,3,20200502,20173226,6634,357,474
4874,4,20200502,20184889,5766,456,617
4875,5,20200502,20207722,5731,468,828
4876,6,20200502,20206441,5403,238,608
4877,7,20200502,20192399,4828,318,476
4878,8,20200502,20167904,3547,295,428
4879,9,20200502,20177478,2436,337,428
4880,0,20200503,20205402,11115,303,894
4881,1,20200503,20197397,7499,525,1026
4882,2,20200503,20181685,6856,461,810
4883,3,20200503,20173226,6618,397,523
4884,4,20200503,20207722,6418,457,820
4885,5,20200503,20206441,5793,240,615
4886,6,20200503,20184889,5656,451,609
4887,7,20200503,20192399,4887,332,481
4888,8,20200503,20167904,3429,286,414
4889,9,20200503,20177478,2250,334,405
4890,0,20200504,20205402,6806,298,858
4891,1,20200504,20173226,5843,385,519
4892,2,20200504,20197397,5057,484,964
4893,3,20200504,20207722,4746,441,794
4894,4,20200504,20181685,3873,420,721
4895,5,20200504,20184889,3507,406,531
4896,6,20200504,20192399,3340,307,485
4897,7,20200504,20206441,3312,228,563
4898,8,20200504,20167904,2401,268,392
4899,9,20200504,20177478,1496,286,351
4900,0,20200505,20205402,29363,344,1133
4901,1,20200505,20197397,8883,511,1085
4902,2,20200505,20207722,8465,463,866
4903,3,20200505,20204342,8235,367,575
4904,4,20200505,20206441,8150,235,651
4905,5,20200505,20173226,8142,409,575
4906,6,20200505,20181685,7806,465,837
4907,7,20200505,20184889,6668,439,587
4908,8,20200505,20192399,5815,321,532
4909,9,20200505,20167904,4649,291,429
4910,0,20200506,20207341,6321,467,1097
4911,1,20200506,20205402,3257,223,587
4912,2,20200506,20207722,3233,341,554
4913,3,20200506,20173226,3096,314,405
4914,4,20200506,20197397,2629,337,597
4915,5,20200506,20181685,2069,275,442
4916,6,20200506,20207893,2045,231,394
4917,7,20200506,20206441,1323,159,368
4918,8,20200506,20192399,1097,192,272
4919,9,20200506,20167904,1093,173,230
4920,0,20200507,20207341,5342,473,1073
4921,1,20200507,20207722,3198,319,495
4922,2,20200507,20205402,2869,217,537
4923,3,20200507,20173226,2794,323,407
4924,4,20200507,20197397,2322,312,505
4925,5,20200507,20207893,2125,244,379
4926,6,20200507,20181685,1612,230,346
4927,7,20200507,20206441,1170,162,339
4928,8,20200507,20192399,979,183,233
4929,9,20200507,20167904,810,152,190
4930,0,20200508,20207341,5171,491,1089
4931,1,20200508,20207722,3943,345,544
4932,2,20200508,20173226,2831,345,452
4933,3,20200508,20205402,2480,221,519
4934,4,20200508,20207893,1944,252,389
4935,5,20200508,20197397,1915,304,476
4936,6,20200508,20181685,1233,232,322
4937,7,20200508,20192399,1128,197,249
4938,8,20200508,20206441,1120,156,327
4939,9,20200508,20167904,925,159,198
4940,0,20200509,20207341,17092,563,1411
4941,1,20200509,20205402,8766,279,800
4942,2,20200509,20207893,8106,308,537
4943,3,20200509,20207722,6438,406,728
4944,4,20200509,20173226,6335,403,570
4945,5,20200509,20197397,4256,347,610
4946,6,20200509,20192399,4061,233,341
4947,7,20200509,20206441,3730,187,461
4948,8,20200509,20181685,3662,294,481
4949,9,20200509,20167904,2574,196,265
4950,0,20200510,20207341,12161,563,1379
4951,1,20200510,20207893,8777,326,577
4952,2,20200510,20205402,8115,277,813
4953,3,20200510,20207722,5653,407,714
4954,4,20200510,20173226,5474,404,569
4955,5,20200510,20197397,3905,350,605
4956,6,20200510,20181685,3821,284,473
4957,7,20200510,20192399,2959,229,331
4958,8,20200510,20206441,2570,183,421
4959,9,20200510,20167904,2255,195,256
4960,0,20200511,20207341,4118,498,1041
4961,1,20200511,20207893,2589,308,523
4962,2,20200511,20207722,2554,328,499
4963,3,20200511,20173226,2298,367,479
4964,4,20200511,20205402,1648,200,440
4965,5,20200511,20197397,1508,279,430
4966,6,20200511,20181685,1302,226,320
4967,7,20200511,20167904,855,166,212
4968,8,20200511,20192399,853,172,222
4969,9,20200511,20206441,733,142,262
4970,0,20200512,20207341,4178,491,1037
4971,1,20200512,20207893,3008,328,559
4972,2,20200512,20207722,2533,327,527
4973,3,20200512,20173226,2211,368,479
4974,4,20200512,20205402,1753,215,443
4975,5,20200512,20197397,1700,286,427
4976,6,20200512,20181685,1203,235,323
4977,7,20200512,20167904,991,172,210
4978,8,20200512,20192399,954,176,222
4979,9,20200512,20206441,659,123,230
4980,0,20200513,20207722,3646,280,427
4981,1,20200513,20208282,3497,162,475
4982,2,20200513,20207893,3431,341,632
4983,3,20200513,20207341,3330,456,873
4984,4,20200513,20173226,1907,327,416
4985,5,20200513,20208562,1903,278,453
4986,6,20200513,20205402,1513,202,383
4987,7,20200513,20197397,1414,239,345
4988,8,20200513,20204501,1190,339,471
4989,9,20200513,20181685,865,170,237
4990,0,20200514,20208282,3567,170,475
4991,1,20200514,20113252,3140,313,478
4992,2,20200514,20207893,2953,344,587
4993,3,20200514,20208686,2811,433,827
4994,4,20200514,20207341,2462,402,685
4995,5,20200514,20205402,2056,169,331
4996,6,20200514,20173226,1463,263,317
4997,7,20200514,20207722,1390,246,347
4998,8,20200514,20208241,1166,129,167
4999,9,20200514,20197397,1017,153,203
5000,0,20200515,20208282,4934,188,531
5001,1,20200515,20207893,4314,394,692
5002,2,20200515,20208686,3591,455,873
5003,3,20200515,20207341,3515,408,762
5004,4,20200515,20207722,2477,249,369
5005,5,20200515,20205402,2191,170,332
5006,6,20200515,20113252,2072,312,502
5007,7,20200515,20173226,1872,282,353
5008,8,20200515,20204501,1132,322,417
5009,9,20200515,20208562,977,223,299
5010,0,20200516,20207893,13560,498,1010
5011,1,20200516,20208282,9798,224,665
5012,2,20200516,20208686,6757,491,949
5013,3,20200516,20207341,5442,470,886
5014,4,20200516,20113252,4171,361,604
5015,5,20200516,20205402,4026,229,539
5016,6,20200516,20173226,3348,301,394
5017,7,20200516,20207722,2351,274,431
5018,8,20200516,20204501,1873,331,443
5019,9,20200516,20208562,1776,266,372
5020,0,20200517,20207893,14963,529,1080
5021,1,20200517,20208282,7783,228,681
5022,2,20200517,20208686,6714,505,941
5023,3,20200517,20207341,4179,458,816
5024,4,20200517,20205402,3781,222,522
5025,5,20200517,20173226,2993,292,388
5026,6,20200517,20113252,2954,361,586
5027,7,20200517,20207722,2746,276,405
5028,8,20200517,20196272,2000,10,10
5029,9,20200517,20204501,1906,333,435
5030,0,20200518,20207893,5714,480,907
5031,1,20200518,20208282,2684,188,506
5032,2,20200518,20208686,2542,416,697
5033,3,20200518,20207341,1928,373,610
5034,4,20200518,20113252,1623,298,448
5035,5,20200518,20207722,1492,221,296
5036,6,20200518,20173226,1336,248,303
5037,7,20200518,20205402,1141,163,286
5038,8,20200518,20196782,650,3,4
5039,9,20200518,20208562,635,182,236
5040,0,20200519,20207893,6105,496,958
5041,1,20200519,20208282,2863,200,526
5042,2,20200519,20208686,2637,430,722
5043,3,20200519,20207341,2082,395,645
5044,4,20200519,20113252,1590,308,461
5045,5,20200519,20173226,1503,261,326
5046,6,20200519,20207722,1364,234,320
5047,7,20200519,20205402,1003,181,296
5048,8,20200519,20204501,888,258,310
5049,9,20200519,20208562,672,182,232
5050,0,20200520,20207893,5543,494,978
5051,1,20200520,20208282,2692,194,496
5052,2,20200520,20208122,2441,369,619
5053,3,20200520,20208663,1647,333,581
5054,4,20200520,20189987,1634,293,413
5055,5,20200520,20208686,1371,313,436
5056,6,20200520,20208741,1355,277,455
5057,7,20200520,20113252,1311,247,338
5058,8,20200520,20207341,1304,287,397
5059,9,20200520,20173226,1208,215,246
5060,0,20200521,20179462,5692,427,700
5061,1,20200521,20207893,5015,468,900
5062,2,20200521,20208122,2454,368,569
5063,3,20200521,20208282,2234,188,449
5064,4,20200521,20189987,1523,256,350
5065,5,20200521,20208663,1174,282,431
5066,6,20200521,20190280,1071,147,160
5067,7,20200521,20208686,1012,242,307
5068,8,20200521,20113252,874,166,204
5069,9,20200521,20208265,868,109,194
5070,0,20200522,20179462,7850,483,840
5071,1,20200522,20207893,6125,483,963
5072,2,20200522,20208122,3090,371,603
5073,3,20200522,20208282,2499,183,474
5074,4,20200522,20189987,1263,249,342
5075,5,20200522,20208663,1129,278,416
5076,6,20200522,20173226,999,160,178
5077,7,20200522,20207341,924,228,276
5078,8,20200522,20113252,906,152,185
5079,9,20200522,20208686,871,214,281
5080,0,20200523,20179462,16276,587,1219
5081,1,20200523,20207893,15655,545,1271
5082,2,20200523,20208122,6722,453,783
5083,3,20200523,20208282,4617,205,571
5084,4,20200523,20189987,2989,312,451
5085,5,20200523,20190280,2291,171,216
5086,6,20200523,20173226,2033,184,212
5087,7,20200523,20205402,2013,175,311
5088,8,20200523,20208663,1913,312,461
5089,9,20200523,20208686,1807,270,391
5090,0,20200524,20179462,16842,598,1277
5091,1,20200524,20207893,15003,547,1279
5092,2,20200524,20208122,6482,463,772
5093,3,20200524,20208282,4468,204,564
5094,4,20200524,20189987,3010,318,454
5095,5,20200524,20190280,2347,194,238
5096,6,20200524,20173226,2303,183,209
5097,7,20200524,20205402,2254,180,322
5098,8,20200524,20208686,2129,277,383
5099,9,20200524,20208663,1970,300,444
5100,0,20200525,20179462,7420,520,1065
5101,1,20200525,20207893,4465,468,961
5102,2,20200525,20208122,2570,381,633
5103,3,20200525,20208282,1504,163,379
5104,4,20200525,20189987,1189,254,347
5105,5,20200525,20207501,1090,10,10
5106,6,20200525,20208663,858,239,328
5107,7,20200525,20190280,817,157,179
5108,8,20200525,20173226,763,150,164
5109,9,20200525,20208686,642,191,238
5110,0,20200526,20179462,7160,516,1072
5111,1,20200526,20207893,4626,477,975
5112,2,20200526,20208122,2656,389,645
5113,3,20200526,20208282,1635,178,391
5114,4,20200526,20189987,1226,258,341
5115,5,20200526,20173226,909,163,176
5116,6,20200526,20113252,861,145,175
5117,7,20200526,20208686,815,179,226
5118,8,20200526,20208663,781,234,303
5119,9,20200526,20190280,739,154,178
5120,0,20200527,20209161,9686,499,1373
5121,1,20200527,20179462,9013,455,1091
5122,2,20200527,20207893,5810,400,895
5123,3,20200527,20207501,3966,374,593
5124,4,20200527,20208122,3308,298,462
5125,5,20200527,20208264,3207,375,616
5126,6,20200527,20209029,1921,133,226
5127,7,20200527,20196782,1899,353,573
5128,8,20200527,20208282,1376,146,280
5129,9,20200527,20173226,850,95,109
5130,0,20200528,20209161,6248,484,1267
5131,1,20200528,20179462,6148,427,992
5132,2,20200528,20207893,3367,383,769
5133,3,20200528,20207501,1936,330,480
5134,4,20200528,20208122,1634,259,376
5135,5,20200528,20208264,1587,354,545
5136,6,20200528,20209029,1509,125,203
5137,7,20200528,20196782,1327,331,516
5138,8,20200528,20196857,1245,157,178
5139,9,20200528,20208282,948,135,248
5140,0,20200529,20209161,7128,511,1296
5141,1,20200529,20179462,7109,450,1040
5142,2,20200529,20207893,4017,401,815
5143,3,20200529,20207501,2336,351,521
5144,4,20200529,20208122,2000,277,414
5145,5,20200529,20208264,1963,359,565
5146,6,20200529,20209029,1594,124,201
5147,7,20200529,20196782,1388,333,511
